source_repo	source_path	artifact_type	publication_classification	proposed_disposition	target_section	target_url	target_page_type	canonical_owner	source_of_truth	duplicate_group	redirect_required	asset_status	migration_phase	reason	reviewer
full-chaos/dev-health-ops	docs/connectors/gitlab-permissions.md	markdown-page	public-reference	move-and-rewrite	Administer Dev Health	/admin/data-sources/gitlab/	task-guide	platform-product	current provider implementation and permissions		yes		Phase 7	Place provider tasks and limits in the appropriate admin, contributor, or reference domain; consolidated into the locked IA node /admin/data-sources/gitlab/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/connectors/private-repo-testing.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/development/testing/	task-guide	engineering	current provider implementation and permissions		yes		Phase 8	Place provider tasks and limits in the appropriate admin, contributor, or reference domain; consolidated into the locked IA node /contribute/development/testing/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/connectors/usage.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/limits-and-compatibility/provider-limits/	reference	platform-api	current provider implementation and permissions		yes		Phase 8	Place provider tasks and limits in the appropriate admin, contributor, or reference domain; consolidated into the locked IA node /reference/limits-and-compatibility/provider-limits/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/contributing/platform-contract.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/contracts/	architecture	engineering	current repository contracts		yes		Phase 8	Move durable contributor contracts into the canonical Contribute section; consolidated into the locked IA node /contribute/architecture/contracts/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/contributing/workspace-AGENTS.golden.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	engineering	n/a		no		Phase 9	Generated/agent fixture guidance stays internal.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/coverage-matrix.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a		review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/customer-push-ingestion/api-reference.md	markdown-page	public-nav	move-and-rewrite	Reference	/reference/api/	landing	platform-api	current external ingest API/schema/runtime	customer-push-ingestion	yes		Phase 8	Retain supported integration facts while replacing repository-oriented page boundaries; consolidated into the locked IA node /reference/api/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/customer-push-ingestion/ci-cd.md	markdown-page	public-reference	move-and-rewrite	Integrate and extend	/integrate/customer-push/submit-records/	task-guide	platform-api	current external ingest API/schema/runtime	customer-push-ingestion	yes		Phase 8	Retain supported integration facts while replacing repository-oriented page boundaries; consolidated into the locked IA node /integrate/customer-push/submit-records/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/customer-push-ingestion/examples.md	markdown-page	public-reference	move-and-rewrite	Integrate and extend	/integrate/customer-push/submit-records/	task-guide	platform-api	current external ingest API/schema/runtime	customer-push-ingestion	yes		Phase 8	Retain supported integration facts while replacing repository-oriented page boundaries; consolidated into the locked IA node /integrate/customer-push/submit-records/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/customer-push-ingestion/overview.md	markdown-page	public-nav	move-and-rewrite	Integrate and extend	/integrate/customer-push/	landing	platform-api	current external ingest API/schema/runtime	customer-push-ingestion	yes		Phase 8	Retain supported integration facts while replacing repository-oriented page boundaries.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/customer-push-ingestion/schemas-and-idempotency.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/schemas/record-kinds-and-enums/	generated-reference	platform-api	current external ingest API/schema/runtime	customer-push-ingestion	yes		Phase 8	Retain supported integration facts while replacing repository-oriented page boundaries; consolidated into the locked IA node /reference/schemas/record-kinds-and-enums/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/customer-push-ingestion/setup-guide.md	markdown-page	public-reference	move-and-rewrite	Integrate and extend	/integrate/customer-push/register-source/	task-guide	platform-api	current external ingest API/schema/runtime	customer-push-ingestion	yes		Phase 8	Retain supported integration facts while replacing repository-oriented page boundaries; consolidated into the locked IA node /integrate/customer-push/register-source/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/customer-push-ingestion/troubleshooting.md	markdown-page	public-reference	move-and-rewrite	Integrate and extend	/integrate/troubleshooting/delivery-and-rate-limits/	troubleshooting	platform-api	current external ingest API/schema/runtime	customer-push-ingestion	yes		Phase 8	Retain supported integration facts while replacing repository-oriented page boundaries; consolidated into the locked IA node /integrate/troubleshooting/delivery-and-rate-limits/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/decisions/chaos-105-fixture-validation-revisit.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/decisions/unified-docs-cloudflare.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a		review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/design-system.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a	documentation-design-system	review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/email-setup.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/configure/external-services/	task-guide	platform-operations	email provider configuration		yes		Phase 7	Move or consolidate into the approved canonical task/reference location; consolidated into the locked IA node /operate/configure/external-services/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/examples/webhook-relay/README.md	markdown-page	public-reference	move-and-rewrite	Integrate and extend	/integrate/webhooks/configure/	task-guide	platform-api	supported webhook behavior		yes		Phase 8	Promote only a supported, tested integration example; consolidated into the locked IA node /integrate/webhooks/configure/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/getting-started.md	markdown-page	public-nav	move-and-rewrite	Contribute	/contribute/start/development-environment/	tutorial	engineering	current repository toolchain	onboarding	yes		Phase 8	Move or consolidate into the approved canonical task/reference location; consolidated into the locked IA node /contribute/start/development-environment/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/graphql.md	markdown-page	public-reference	merge-and-rewrite	Reference	/reference/graphql/	landing	platform-api	current GraphQL schema and auth		yes		Phase 8	Move or consolidate into the approved canonical task/reference location.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/implementation/fixture-metric-coherence.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/implementation/test-ops.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a	testops	no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/index.md	markdown-page	public-nav	replace	Home	/	landing	documentation	approved IA + Phase 4 design baseline		yes		Phase 5	Move or consolidate into the approved canonical task/reference location.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/llm/byo-llm-credentials.md	markdown-page	public-reference	move-and-rewrite	Administer Dev Health	/admin/security-and-audit/credentials/	concept	platform-product	current LLM configuration/runtime/model contracts		yes		Phase 7	Separate admin, operator, reference, and contributor concerns into canonical pages; consolidated into the locked IA node /admin/security-and-audit/credentials/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/llm/categorization-contract.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/data-models/investment/	reference	platform-api	current LLM configuration/runtime/model contracts		yes		Phase 8	Separate admin, operator, reference, and contributor concerns into canonical pages; consolidated into the locked IA node /reference/data-models/investment/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/llm/errors-circuit-breaker.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/runbooks/worker-or-queue-failure/	runbook	platform-operations	current LLM configuration/runtime/model contracts		yes		Phase 7	Separate admin, operator, reference, and contributor concerns into canonical pages; consolidated into the locked IA node /operate/runbooks/worker-or-queue-failure/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/llm/investment-llm-telemetry.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/observe/metrics-and-traces/	reference	platform-operations	current LLM configuration/runtime/model contracts		yes		Phase 7	Separate admin, operator, reference, and contributor concerns into canonical pages; consolidated into the locked IA node /operate/observe/metrics-and-traces/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/llm/materialize-fanout.md	markdown-page	public-reference	move-and-rewrite	Contribute	/contribute/architecture/data-and-storage/	architecture	engineering	current LLM configuration/runtime/model contracts		yes		Phase 8	Separate admin, operator, reference, and contributor concerns into canonical pages; consolidated into the locked IA node /contribute/architecture/data-and-storage/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/llm/spend-observability.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/observe/metrics-and-traces/	reference	platform-operations	current LLM configuration/runtime/model contracts		yes		Phase 7	Separate admin, operator, reference, and contributor concerns into canonical pages; consolidated into the locked IA node /operate/observe/metrics-and-traces/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/llm/user-flow.md	markdown-page	public-reference	move-and-rewrite	Administer Dev Health	/admin/workspace/settings/	task-guide	platform-product	current LLM configuration/runtime/model contracts		yes		Phase 7	Separate admin, operator, reference, and contributor concerns into canonical pages; consolidated into the locked IA node /admin/workspace/settings/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/metrics-inventory.md	markdown-page	public-reference	merge-and-generate	Reference	/reference/metrics/	landing	product-analytics	canonical computation code	canonical-metrics	yes		Phase 8	Move or consolidate into the approved canonical task/reference location.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/metrics.md	markdown-page	public-reference	merge-and-generate	Reference	/reference/metrics/	landing	product-analytics	canonical computation code	canonical-metrics	yes		Phase 8	Move or consolidate into the approved canonical task/reference location.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/cli-reference.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/cli/	landing	platform-api	deployment/runtime/configuration sources		yes		Phase 8	Convert operational source material into a supported procedure, runbook, or exact reference.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/connector-inventory.md	markdown-page	public-reference	move-and-rewrite	Reference	/reference/limits-and-compatibility/provider-limits/	reference	platform-api	deployment/runtime/configuration sources		yes		Phase 8	Convert operational source material into a supported procedure, runbook, or exact reference; consolidated into the locked IA node /reference/limits-and-compatibility/provider-limits/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/customer-offboarding.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/maintain/decommission/	task-guide	platform-operations	deployment/runtime/configuration sources		yes		Phase 7	Convert operational source material into a supported procedure, runbook, or exact reference; consolidated into the locked IA node /operate/maintain/decommission/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/database-connection-pooling.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/configure/databases-and-storage/	task-guide	platform-operations	deployment/runtime/configuration sources		yes		Phase 7	Convert operational source material into a supported procedure, runbook, or exact reference; consolidated into the locked IA node /operate/configure/databases-and-storage/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/deployment-guide.md	markdown-page	public-nav	move-and-rewrite	Install and operate	/operate/install/production/	task-guide	platform-operations	deployment/runtime/configuration sources		yes		Phase 7	Convert operational source material into a supported procedure, runbook, or exact reference.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/enterprise-test-plan.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a		review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/investment-materialization.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/run/workers-and-jobs/	task-guide	platform-operations	deployment/runtime/configuration sources		yes		Phase 7	Convert operational source material into a supported procedure, runbook, or exact reference; consolidated into the locked IA node /operate/run/workers-and-jobs/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/observability-tooling.md	markdown-page	public-nav	move-and-rewrite	Install and operate	/operate/observe/	landing	platform-operations	deployment/runtime/configuration sources		yes		Phase 7	Convert operational source material into a supported procedure, runbook, or exact reference.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/runbook-ingestion-failures.md	markdown-page	public-nav	move-and-rewrite	Install and operate	/operate/runbooks/ingestion-failure/	runbook	platform-operations	deployment/runtime/configuration sources		yes		Phase 7	Convert operational source material into a supported procedure, runbook, or exact reference; consolidated into the locked IA node /operate/runbooks/ingestion-failure/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/runbook-report-failures.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/runbooks/worker-or-queue-failure/	runbook	platform-operations	deployment/runtime/configuration sources		yes		Phase 7	Convert operational source material into a supported procedure, runbook, or exact reference; consolidated into the locked IA node /operate/runbooks/worker-or-queue-failure/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/stripe-billing-runbook.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/runbooks/	troubleshooting-index	platform-operations	deployment/runtime/configuration sources		yes		Phase 7	Convert operational source material into a supported procedure, runbook, or exact reference; consolidated into the locked IA node /operate/runbooks/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/testing-governance.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a		review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/testops-demo-pack.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a	testops	no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/testops-rollout-plan.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a	testops	no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/ops/workers.md	markdown-page	public-nav	move-and-rewrite	Install and operate	/operate/run/workers-and-jobs/	task-guide	platform-operations	deployment/runtime/configuration sources		yes		Phase 7	Convert operational source material into a supported procedure, runbook, or exact reference; consolidated into the locked IA node /operate/run/workers-and-jobs/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/plans/atlassian-client-integration.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/plans/chaos-2622-clickhouse-drift-review-plan.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/plans/chaos-2656-identities-drift-handoff.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/plans/code-review-action-plan-2026-05-17.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/plans/dead-code-cleanup-plan.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/plans/github-app-marketplace.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/ai-assisted/AI Fixtures Tests Docs.md	markdown-page	excluded-internal	internal-source-evidence	Internal project records		internal-artifact	product-analytics	current product/UI/model sources		no		Phase 6	Retain as source evidence; extract verified reader-facing facts into canonical Phase 6 guides.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/ai-assisted/AI Flow Metrics.md	markdown-page	excluded-internal	internal-source-evidence	Internal project records		internal-artifact	product-analytics	current product/UI/model sources	canonical-metrics	no		Phase 6	Retain as source evidence; extract verified reader-facing facts into canonical Phase 6 guides.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/ai-assisted/AI Governance.md	markdown-page	excluded-internal	internal-source-evidence	Internal project records		internal-artifact	product-analytics	current product/UI/model sources		no		Phase 6	Retain as source evidence; extract verified reader-facing facts into canonical Phase 6 guides.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/ai-assisted/AI Impact View.md	markdown-page	excluded-internal	internal-source-evidence	Internal project records		internal-artifact	product-analytics	current product/UI/model sources		no		Phase 6	Retain as source evidence; extract verified reader-facing facts into canonical Phase 6 guides.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/ai-assisted/AI Operating Leverage Demo Narrative.md	markdown-page	excluded-internal	internal-source-evidence	Internal project records		internal-artifact	product-analytics	current product/UI/model sources		no		Phase 6	Retain as source evidence; extract verified reader-facing facts into canonical Phase 6 guides.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/ai-assisted/AI Opportunity Detection.md	markdown-page	excluded-internal	internal-source-evidence	Internal project records		internal-artifact	product-analytics	current product/UI/model sources		no		Phase 6	Retain as source evidence; extract verified reader-facing facts into canonical Phase 6 guides.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/ai-assisted/AI Review Risk Views.md	markdown-page	excluded-internal	internal-source-evidence	Internal project records		internal-artifact	product-analytics	current product/UI/model sources		no		Phase 6	Retain as source evidence; extract verified reader-facing facts into canonical Phase 6 guides.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/ai-assisted/Attribution Ingestion.md	markdown-page	excluded-internal	internal-source-evidence	Internal project records		internal-artifact	product-analytics	current product/UI/model sources		no		Phase 6	Retain as source evidence; extract verified reader-facing facts into canonical Phase 6 guides.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/ai-assisted/Attribution Storage.md	markdown-page	excluded-internal	internal-source-evidence	Internal project records		internal-artifact	product-analytics	current product/UI/model sources		no		Phase 6	Retain as source evidence; extract verified reader-facing facts into canonical Phase 6 guides.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/capacity-planning.md	markdown-page	public-reference	move-and-rewrite	Use Dev Health	/use/plan-and-improve/capacity-planning/	workflow-guide	product-analytics	current Capacity Planning UI + forecast code		yes		Phase 6	Separate supported reader guidance and exact generated facts from product planning material.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/concepts.md	markdown-page	public-nav	split-and-rewrite	Get started	/get-started/concepts/	landing	documentation	current product semantics + approved IA		yes		Phase 5	Separate supported reader guidance and exact generated facts from product planning material.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/dev-health-product-market-simplification.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/feature-flags/feature-flag-metric-promotion.md	markdown-page	public-reference	split-and-generate	Reference	/reference/metrics/definitions/	generated-reference	product-analytics	feature-flag metric code		yes		Phase 8	Separate supported reader guidance and exact generated facts from product planning material; consolidated into the locked IA node /reference/metrics/definitions/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/feature-flags/feature-flag-prd-review.md	markdown-page	public-reference	internal-source-evidence	Internal project records		internal-artifact	product-analytics	n/a		review: redirect, 410, or noindex		Phase 6	Retain planning evidence internally and extract only supported metric/task facts.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/feature-flags/feature-flag-rejected-metrics.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	product-analytics	n/a	canonical-metrics	review: redirect, 410, or noindex		Phase 9	Separate supported reader guidance and exact generated facts from product planning material.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/feature-flags/feature-flag-stable-metrics.md	markdown-page	public-reference	merge-and-generate	Reference	/reference/metrics/definitions/	generated-reference	product-analytics	feature-flag metric code	canonical-metrics	yes		Phase 8	Separate supported reader guidance and exact generated facts from product planning material; consolidated into the locked IA node /reference/metrics/definitions/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/feature-flags/feature-flag-user-impact-prd.md	markdown-page	public-reference	split-and-rewrite	Use Dev Health	/use/plan-and-improve/compare-trends/	task-guide	product-analytics	current feature-flag UI + metric code		yes		Phase 6	Separate supported reader guidance and exact generated facts from product planning material; consolidated into the locked IA node /use/plan-and-improve/compare-trends/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/investment-taxonomy.md	markdown-page	public-nav	move-and-generate	Reference	/reference/taxonomies/investment/	generated-reference	product-analytics	canonical taxonomy code		yes		Phase 5	Separate supported reader guidance and exact generated facts from product planning material.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/monetization-strategy.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a		review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/prd.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a		review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/product-brief.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a		review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/product-telemetry-dashboard-assessment.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a		review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/product/test-ops-prd.md	markdown-page	public-reference	internal-only	Internal project records		internal-artifact	documentation	n/a	testops	review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/project.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/providers/rate-limit-policy.md	markdown-page	public-nav	move-and-rewrite	Reference	/reference/limits-and-compatibility/provider-limits/	reference	platform-api	provider client/runtime limits		yes		Phase 8	Expose supported provider limits as exact reference; consolidated into the locked IA node /reference/limits-and-compatibility/provider-limits/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/reference/primitive-showcase.md	markdown-page	public-nav	internal-only	Internal project records		internal-artifact	documentation	n/a	documentation-design-system	review: redirect, 410, or noindex		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/roadmap.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/screenshots/chaos-1744/clickhouse-evidence.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/security/credential-encryption-audit-2026-05-17.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/security/credential-encryption-rotation.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/security/hardening/	task-guide	security	credential encryption implementation and runbooks		yes		Phase 7	Publish the supported security operation, not the audit history; consolidated into the locked IA node /operate/security/hardening/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/self-hosted-quickstart.md	markdown-page	public-nav	move-and-rewrite	Install and operate	/operate/install/local-evaluation/	tutorial	platform-operations	supported deployment artifacts		yes		Phase 7	Move or consolidate into the approved canonical task/reference location; consolidated into the locked IA node /operate/install/local-evaluation/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/slos.md	markdown-page	public-reference	move-and-rewrite	Install and operate	/operate/observe/dashboards-and-alerts/	task-guide	platform-operations	service objectives and monitoring configuration		yes		Phase 7	Move or consolidate into the approved canonical task/reference location; consolidated into the locked IA node /operate/observe/dashboards-and-alerts/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/sso-setup.md	markdown-page	public-reference	move-and-rewrite	Administer Dev Health	/admin/teams-and-identities/roles-and-access/	task-guide	platform-product	SSO implementation and current admin UI		yes		Phase 7	Move or consolidate into the approved canonical task/reference location; consolidated into the locked IA node /admin/teams-and-identities/roles-and-access/ rather than creating another public page.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/superpowers/plans/2026-04-16-performance-quickwins.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/superpowers/plans/2026-04-16-provider-unification.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/superpowers/plans/2026-04-16-security-sprint.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/superpowers/plans/2026-05-25-product-telemetry-dashboard.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/superpowers/plans/2026-06-26-external-customer-push-ingestion-api.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a	customer-push-ingestion	no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/superpowers/plans/2026-06-28-customer-push-webhooks-and-setup-design.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a	customer-push-ingestion	no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
full-chaos/dev-health-ops	docs/superpowers/plans/2026-07-01-chaos-2690-implementation/briefs/brief-2691-contract.md	markdown-page	excluded-internal	internal-only	Internal project records		internal-artifact	documentation	n/a		no		Phase 9	Project, plan, QA, evidence, or implementation material is not public reader documentation.	documentation-remediation-audit
